Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
FR;Morbihan;FR19033;47.648889066211, -2.76389155041474;NO2;EEA France;µg/m³;9.3;2024-01-29T18:00:00+01:00;France
FR;Ille-et-Vilaine;FR19007;48.1075139513805, -1.67916686168757;NO2;EEA France;µg/m³;26.4;2024-01-29T18:00:00+01:00;France
FR;Vaucluse;FR03080;43.9497553662994, 4.80507947160248;PM2.5;EEA France;µg/m³;11.2;2024-01-29T18:00:00+01:00;France
FR;Bouches-du-Rhône;FR03043;43.3060996358468, 5.3957936361337895;NO2;EEA France;µg/m³;22.7;2024-01-29T12:00:00+01:00;France
FR;Côte-d'Or;FR26010;47.3455490718848, 5.00222374385535;PM10;EEA France;µg/m³;19.08;2018-07-06T14:00:00+02:00;France
FR;Vaucluse;FR03084;43.9601669829441, 4.85720870753994;PM2.5;EEA France;µg/m³;4.5;2023-01-05T12:00:00+01:00;France
FR;Finistère;FR19014;48.3996394541087, -4.46723207639797;PM2.5;EEA France;µg/m³;12.2;2024-01-29T16:00:00+01:00;France
FR;;FR09301;46.8243469167798, -0.135460554953519;NO2;EEA France;µg/m³;14.8;2021-10-07T11:00:00+02:00;France
FR;;FR30018;48.0246097658125, 6.58583680877113;O3;EEA France;µg/m³;51.6;2021-04-09T06:00:00+02:00;France
FR;;FR25048;49.42806687626571, 1.05777523020358;SO2;EEA France;µg/m³;0.7;2020-12-30T11:00:00+01:00;France
FR;;FR01022;49.1311139994689, 6.207225;NO2;EEA France;µg/m³;69.5;2020-03-24T15:00:00+01:00;France
FR;;FR09019;46.3295859994638, -0.45888899999999994;NO2;EEA France;µg/m³;11.7;2020-01-22T07:00:00+01:00;France
FR;;FR09402;46.570002999464, 0.323575;NO2;EEA France;µg/m³;66.1;2018-12-10T08:00:00+01:00;France
FR;;Luc�;48.43928587629702, 1.4687724389939412;PM2.5;EEA France;µg/m³;3.9;2018-12-07T11:00:00+01:00;France
FR;;FR34047;48.7608889994679, 1.233781;NO2;EEA France;µg/m³;13.58;2018-04-25T02:00:00+02:00;France
FR;;FR20034;45.6995329994633, 4.829694;SO2;EEA France;µg/m³;3.1;2018-01-19T08:00:00+01:00;France
FR;;FR20061;45.9863829994635, 4.719281;PM2.5;EEA France;µg/m³;11.8;2017-12-18T22:00:00+01:00;France
FR;;FR08026;43.4282193232058, 3.6035558296341;PM10;EEA France;µg/m³;37.5;2017-12-08T07:00:00+01:00;France
FR;;St Pol/mer Nord;51.033829767865704, 2.33519753052722;O3;EEA France;µg/m³;49.65;2017-03-07T12:00:00+01:00;France
FR;;Sembadel;45.27475343081479, 3.68791661796576;O3;EEA France;µg/m³;76.75;2016-12-05T18:00:00+01:00;France
GB;;Northcote Street, Bristol;51.4644277673234, -2.567887786679186;PM1;airgradient;µg/m³;14.598214228947958;2024-03-09T20:00:00+01:00;United Kingdom
GB;;University of the Arts London;51.47230908118687, -0.08600623929255025;PM10;airgradient;µg/m³;41.03685474395752;2024-03-09T20:00:00+01:00;United Kingdom
GB;;University of the Arts London;51.47230908118687, -0.08600623929255025;RELATIVEHUMIDITY;airgradient;%;84.86125946044922;2024-03-11T10:00:00+01:00;United Kingdom
GB;Cardiff;Cardiff Centre;51.48178, -3.17625;PM2.5;DEFRA;µg/m³;14.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Hull;Hull Freetown;53.74878, -0.341222;PM10;DEFRA;µg/m³;55.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Leeds;Leeds Centre;53.80378, -1.546472;SO2;DEFRA;µg/m³;3.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;London;London Harlington;51.48879, -0.441614;PM10;DEFRA;µg/m³;27.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Scunthorpe;Scunthorpe Town;53.58634, -0.636811;SO2;DEFRA;µg/m³;1.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Port Talbot;Port Talbot Margam;51.58395, -3.770822;NO2;DEFRA;µg/m³;28.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Newcastle;Newcastle Centre;54.97825, -1.610528;O3;DEFRA;µg/m³;60.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Honiton;Honiton;50.79228700000001, -3.196702;PM2.5;DEFRA;µg/m³;4.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Leicester;Leicester A594 Roadside;52.638677, -1.124228;PM10;DEFRA;µg/m³;28.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;High Muffles;High Muffles;54.334944, -0.80855;PM10;DEFRA;µg/m³;23.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Brent;Brent - Neasden Lane;51.552656, -0.248774;PM2.5;London Air Quality Network;µg/m³;21.0;2024-03-06T22:00:00+01:00;United Kingdom
GB;Redbridge;Redbridge - Ley Street;51.5694843315237, 0.0829074748964946;PM2.5;London Air Quality Network;µg/m³;9.0;2024-03-06T22:00:00+01:00;United Kingdom
GB;Islington;Islington - Arsenal;51.557895, -0.106989;NO2;London Air Quality Network;µg/m³;54.2;2024-03-06T23:00:00+01:00;United Kingdom
GB;Newham;Newham - Cam Road;51.537598, -0.002138;PM10;London Air Quality Network;µg/m³;31.0;2024-03-06T22:00:00+01:00;United Kingdom
GB;Sutton;Sutton - Beddington Lane north;51.38928690450499, -0.141661524779893;PM10;London Air Quality Network;µg/m³;7.0;2024-03-04T10:00:00+01:00;United Kingdom
GB;Ladybower;Ladybower;53.40337, -1.752006;NO2;DEFRA;µg/m³;6.0;2024-03-04T14:00:00+01:00;United Kingdom
GB;;Hackney - Homerton Library;51.5487472103442, -0.0418806967224562;NO2;London Air Quality Network;µg/m³;25.3;2022-07-18T14:00:00+02:00;United Kingdom
GB;;Chichester - Westhampnett Road;50.8412972202306, -0.762745555534531;NO2;London Air Quality Network;µg/m³;22.3;2022-02-01T12:00:00+01:00;United Kingdom
GB;;Lewes - Newhaven;50.7949277155416, 0.0463360344017596;NO2;London Air Quality Network;µg/m³;19.3;2021-11-30T13:00:00+01:00;United Kingdom
GH;;Built Environment UESD;6.05246, -0.00783;PM2.5;airgradient;µg/m³;19.713789463043213;2024-03-09T10:00:00+01:00;Ghana
AD;Escaldes-Engordany;AD0942A;42.5096939994651, 1.539138;PM2.5;EEA Andorra;µg/m³;7.9;2023-05-31T06:00:00+02:00;Andorra
AE;Abu Dhabi;Al Mafraq;24.28697, 54.58610000000001;PM10;adairquality-ae;µg/m³;133.0;2024-03-14T08:00:00+01:00;United Arab Emirates
AT;Umweltbundesamt;NET.10;48.39163999946704, 13.670860000000003;NO;EEA Austria;µg/m³;1.09749197;2024-02-22T08:00:00+01:00;Austria
AT;Gemeinde Wien - MA22 Umweltschutz;NET.09;48.20499999946665, 16.30975;NO2;EEA Austria;µg/m³;40.100708;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Salzburger Landesregierung;NET.05;47.80555599946585, 13.043333000000004;O3;EEA Austria;µg/m³;38.711;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Salzburger Landesregierung;NET.05;47.68258999946563, 13.09995;NO2;EEA Austria;µg/m³;45.99057388;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Salzburger Landesregierung;NET.05;47.13377999946474, 13.54318;PM10;EEA Austria;µg/m³;18.41500091;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Oberösterreichischen Landesregierung;NET.04;48.279749999466794, 14.366499999999997;CO;EEA Austria;µg/m³;279.39501;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Oberösterreichischen Landesregierung;NET.04;48.257473999466775, 13.03923;NO2;EEA Austria;µg/m³;29.4300003;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Oberösterreichischen Landesregierung;NET.04;48.257473999466775, 13.03923;SO2;EEA Austria;µg/m³;0.546;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Oberösterreichischen Landesregierung;NET.04;48.257473999466775, 13.03923;NO;EEA Austria;µg/m³;13.83650016;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Steiermärkischen Landesregierung;NET.06;47.05007999946463, 15.428610000000004;NO2;EEA Austria;µg/m³;57.42532348;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Salzburger Landesregierung;NET.05;47.351386999465056, 13.205556000000001;NO2;EEA Austria;µg/m³;28.77996444;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;48.14557999946653, 16.4759;PM10;EEA Austria;µg/m³;14.5;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;48.528319999467364, 15.94185;O3;EEA Austria;µg/m³;21.65;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;48.211599999466664, 15.632499999999999;NO2;EEA Austria;µg/m³;25.5290718;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;48.21274999946666, 15.205000000000004;O3;EEA Austria;µg/m³;5.388;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;47.814166999465854, 16.255;NO2;EEA Austria;µg/m³;13.76848793;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Oberösterreichischen Landesregierung;NET.04;48.30611899946686, 14.297503;PM2.5;EEA Austria;µg/m³;9.35549926;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Niederösterreichischen Landesregierung;NET.03;47.959199999466136, 16.20573;NO;EEA Austria;µg/m³;11.34906387;2024-02-22T09:00:00+01:00;Austria
AT;Umweltinstitut des Landes Vorarlberg;NET.08;47.12886299946473, 10.034324;O3;EEA Austria;µg/m³;13.798;2024-02-22T09:00:00+01:00;Austria
AT;Gemeinde Wien - MA22 Umweltschutz;NET.09;48.23536999946673, 16.301563;PM10;EEA Austria;µg/m³;17.07450103;2024-02-22T09:00:00+01:00;Austria
AT;Umweltbundesamt;NET.10;48.72119999946784, 15.936000000000002;PM2.5;EEA Austria;µg/m³;14.26000022;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Steiermärkischen Landesregierung;NET.06;47.282859999464954, 15.971852;NO2;EEA Austria;µg/m³;28.28519821;2024-02-22T09:00:00+01:00;Austria
AT;Amt der Steiermärkischen Landesregierung;NET.06;47.19249999946483, 14.753333;PM10;EEA Austria;µg/m³;27.04611587;2024-02-22T09:00:00+01:00;Austria
AT;Steiermark;AT0KLH1;46.7527527861509, 15.9566845602866;O3;EEA Austria;µg/m³;70.0;2016-12-12T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S404;48.2252777994667, 14.23888889;NO;EEA Austria;µg/m³;3.5349996;2024-01-29T19:00:00+01:00;Austria
AT;Salzburg;AT51000;47.7974999994658, 13.0536111111111;PM10;EEA Austria;µg/m³;77.20500183;2024-01-29T19:00:00+01:00;Austria
AT;Niederösterreich;AT32302;48.2012999994666, 15.6204;CO;EEA Austria;µg/m³;483.06;2024-01-29T19:00:00+01:00;Austria
AT;Niederösterreich;AT31402;48.1249999994665, 16.331388;NO2;EEA Austria;µg/m³;41.59230804;2024-01-29T19:00:00+01:00;Austria
AT;Salzburg;AT0SON1;47.05416669946461, 12.957777778;NO2;EEA Austria;µg/m³;0.36237895;2024-01-29T19:00:00+01:00;Austria
AT;Steiermark;AT60143;47.3824999994651, 15.0891666666667;NO2;EEA Austria;µg/m³;21.91922378;2023-11-13T09:00:00+01:00;Austria
AT;Steiermark;AT60118;47.1783333327981, 14.6766666666667;NO2;EEA Austria;µg/m³;38.04404449;2024-01-29T19:00:00+01:00;Austria
AT;Kärnten;AT2M121;46.55692999946401, 13.70541;PM10;EEA Austria;µg/m³;39.56999969;2024-01-29T19:00:00+01:00;Austria
AT;Niederösterreich;AT31701;48.370277999467, 15.543611;NO2;EEA Austria;µg/m³;14.62901782;2024-01-29T19:00:00+01:00;Austria
AT;;St. Andr� i. L. Volksschule;46.76388899946424, 14.822222200000004;PM10;EEA Austria;µg/m³;23.75;2017-07-20T21:00:00+02:00;Austria
AT;;Zederhaus A10;47.15406999946475, 13.50508;O3;EEA Austria;µg/m³;84.606;2017-07-20T21:00:00+02:00;Austria
AT;;Bad Vöslau - Gainfarn;47.959982927256554, 16.206955198442348;PM10;EEA Austria;µg/m³;7.0;2016-12-12T10:00:00+01:00;Austria
AT;;Stixneusiedl;48.05085819034646, 16.676684260508445;PM10;EEA Austria;µg/m³;6.0;2016-12-12T10:00:00+01:00;Austria
AT;;Tulln Leopoldgasse;48.33136332539684, 16.05945182878992;NO2;EEA Austria;µg/m³;22.0;2016-12-12T10:00:00+01:00;Austria
AT;;Knittelfeld Parkstraße;47.21024998906819, 14.824447976182404;NO2;EEA Austria;µg/m³;60.0;2016-12-12T10:00:00+01:00;Austria
AT;;Wien Taborstrasse;48.21806464890474, 16.381947015788832;PM10;EEA Austria;µg/m³;11.0;2016-12-12T10:00:00+01:00;Austria
AT;;Klagenfurt Kreuzbergl;46.62970147668208, 14.28914189837558;O3;EEA Austria;µg/m³;5.0;2016-12-12T10:00:00+01:00;Austria
AT;;Hainburg;48.143911130472205, 16.961090879460684;O3;EEA Austria;µg/m³;39.0;2016-12-12T10:00:00+01:00;Austria
AT;;Gerlitzen Steinturm;46.68389831286766, 13.901968010920067;O3;EEA Austria;µg/m³;78.0;2016-12-12T10:00:00+01:00;Austria
AU;Tasmania Region;West Ulverstone;-41.159, 146.146;PM2.5;Australia - Tasmania;µg/m³;3.0;2024-02-22T13:04:06+01:00;Australia
AU;Tasmania Region;Sheffield;-41.43, 146.338;PM2.5;Australia - Tasmania;µg/m³;4.0;2024-02-22T13:04:06+01:00;Australia
AU;Tasmania Region;Glenorchy;-42.842, 147.271;PM10;Australia - Tasmania;µg/m³;7.0;2024-02-22T13:00:07+01:00;Australia
AU;;Deck;-35.36610384484214, 149.08211305494842;TEMPERATURE;airgradient;c;28.4941668510437;2024-02-22T10:00:00+01:00;Australia
AU;Gladstone;Boat Creek;-23.8199, 151.1538;SO2;Australia - Queensland;ppm;0.0;2018-05-10T08:00:00+02:00;Australia
AU;Gladstone;South Gladstone;-23.8626, 151.2705;PM2.5;Australia - Queensland;µg/m³;4.6;2024-02-22T09:00:00+01:00;Australia
AU;Central Queensland;Moranbah (Utah Dr);-21.9995, 148.0713;PM10;Australia - Queensland;µg/m³;15.5;2024-02-22T09:00:00+01:00;Australia
AU;South East Queensland;South Brisbane;-27.4848, 153.0321;CO;Australia - Queensland;ppm;0.7;2018-05-10T08:00:00+02:00;Australia
AU;Canberra;Civic;-35.285307, 149.131579;NO2;Australia - ACT;ppm;0.0;2024-01-30T04:00:00+01:00;Australia
AU;Port Pirie;Oliver St;-33.194818, 138.020014;PM10;south-australia-epa;µg/m³;8.7;2024-01-18T05:00:00+01:00;Australia
AU;Le Fevre;Birkenhead;-34.838654, 138.496351;PM2.5;south-australia-epa;ppm;6.0;2023-05-15T07:30:00+02:00;Australia
AU;Mt Barker;Wood smoke program;-35.073352, 138.864943;PM2.5;south-australia-epa;ppm;4.7;2023-05-15T07:30:00+02:00;Australia
AU;Melbourne;Footscray;-37.8037071, 144.869339;NO2;Australia - Victoria;ppm;0.015;2023-04-04T23:00:00+02:00;Australia
AU;Melbourne;Mooroolbark;-37.7749672, 145.3285;O3;Australia - Victoria;ppm;0.013;2023-04-04T23:00:00+02:00;Australia
AU;Traralgon;Traralgon;-38.19428249999999, 146.531464;CO;Australia - Victoria;ppm;0.15;2023-04-04T23:00:00+02:00;Australia
AU;Traralgon;Traralgon;-38.19428249999999, 146.531464;O3;Australia - Victoria;ppm;0.019;2023-04-04T23:00:00+02:00;Australia
AU;Melbourne;Dandenong;-37.98576, 145.1987;NO2;Australia - Victoria;ppm;0.017;2023-04-04T23:00:00+02:00;Australia
AU;Lower Hunter;Wallsend;-32.8961111, 151.6691667;O3;Australia - New South Wales;ppm;0.02;2022-11-23T00:00:00+01:00;Australia
AU;Illawarra;Kembla Grange;-34.4763889, 150.8175;NO2;Australia - New South Wales;ppm;0.0;2022-11-23T00:00:00+01:00;Australia
AU;Sydney South-west;Campbelltown West;-34.06666669999999, 150.7952778;PM2.5;Australia - New South Wales;µg/m³;3.2;2022-11-22T17:00:00+01:00;Australia
AU;Sydney North-west;Parramatta North;-33.799444, 150.997778;CO;Australia - New South Wales;ppm;0.1;2022-11-23T00:00:00+01:00;Australia
AU;Yinnar;Yinnar;-38.32676, 146.326;PM10;Australia - Victoria;µg/m³;10.86;2022-10-04T21:00:00+02:00;Australia
AU;North-west Slopes;Tamworth;-31.1105556, 150.9141667;PM10;Australia - New South Wales;µg/m³;4.4;2022-10-04T20:00:00+02:00;Australia
AU;;Boyne Island;-23.9408, 151.351;NO2;Australia - Queensland;ppm;0.0;2019-05-21T05:00:00+02:00;Australia
AU;;Boyne Island;-23.9408, 151.351;SO2;Australia - Queensland;ppm;0.001;2019-05-21T05:00:00+02:00;Australia
AU;;Boyne Island;-23.9408, 151.351;PM2.5;Australia - Queensland;µg/m³;4.2;2021-12-09T01:00:00+01:00;Australia
AU;;Mutdapilly;-27.752799999999997, 152.651;PM2.5;Australia - Queensland;µg/m³;5.0;2021-12-09T01:00:00+01:00;Australia
AU;;Dallas;-37.66945, 144.9444;PM2.5;Australia - Victoria;µg/m³;2.3;2020-06-26T01:00:00+02:00;Australia
AU;;Stuart;-19.3463, 146.8341;SO2;Australia - Queensland;ppm;0.001;2018-05-10T08:00:00+02:00;Australia
BA;Tuzla;Skverindeks kvalitete zraka iznosi 101;44.54083333333333, 18.673333333333336;SO2;Bosnia_Tuzlanski;µg/m³;79.7;2024-02-22T10:00:00+01:00;Bosnia and Herzegovina
BA;Tuzla;Skverindeks kvalitete zraka iznosi 101;44.54083333333333, 18.673333333333336;NO2;Bosnia_Tuzlanski;µg/m³;59.1;2024-02-22T10:00:00+01:00;Bosnia and Herzegovina
BA;;Radakovo;44.195, 17.932;NO2;Bosnia;µg/m³;36.0;2018-10-13T23:00:00+02:00;Bosnia and Herzegovina
BA;;Ivan Sedlo;43.715, 18.036;SO2;Bosnia;µg/m³;13.0;2018-10-13T23:00:00+02:00;Bosnia and Herzegovina
BD;;Bardowali, Agartala - Tripura SPCB;23.8175497, 91.27269739999998;CO;caaqm;µg/m³;1420.0;2022-10-31T03:00:00+01:00;Bangladesh
BE;Wallonia;NET-Wallonia;50.65844441719541, 5.627835290852661;SO2;EEA Belgium;µg/m³;1.0;2016-12-21T14:00:00+01:00;Belgium
BE;Wallonia;NET-Wallonia;50.65844441719541, 5.627835290852661;O3;EEA Belgium;µg/m³;46.0;2024-03-09T09:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.21549671264103, 4.325923016227136;PM10;EEA Belgium;µg/m³;28.9;2024-03-09T09:00:00+01:00;Belgium
BE;Wallonia;NET-Wallonia;50.613412501890956, 5.570222814112586;NO2;EEA Belgium;µg/m³;29.5;2024-03-09T09:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.20822947222336, 4.421559251065276;NO2;EEA Belgium;µg/m³;29.5;2024-03-09T09:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.209662531316184, 4.431821046968846;O3;EEA Belgium;µg/m³;57.5;2024-03-04T13:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.209662531316184, 4.431821046968846;SO2;EEA Belgium;µg/m³;0.0;2023-01-09T06:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;50.71170609414212, 5.103158609453962;NO2;EEA Belgium;µg/m³;25.5;2024-03-09T09:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.233652206568436, 5.163978846331761;O3;EEA Belgium;µg/m³;45.5;2024-03-09T09:00:00+01:00;Belgium
BE;Brussels;NET-Brussels;50.84356660360324, 4.367005785367071;PM2.5;EEA Belgium;µg/m³;14.476;2024-03-09T09:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.278963303963394, 3.2486240629411927;NO2;EEA Belgium;µg/m³;12.0;2024-03-09T09:00:00+01:00;Belgium
BE;Wallonia;NET-Wallonia;50.40781019982663, 4.39589711703924;SO2;EEA Belgium;µg/m³;1.0;2024-03-09T09:00:00+01:00;Belgium
BE;Dr. Steffen Freitag;NET.DE_NW;50.754729000000005, 6.093826;O3;EEA Germany;µg/m³;17.746;2024-03-09T08:00:00+01:00;Belgium
BE;ATMO HAUTS DE FRANCE;NET-FR074A;50.27935999999999, 3.97691;NO2;EEA France;µg/m³;5.1;2024-03-09T06:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.21223113308085, 4.350482991355327;PM10;EEA Belgium;µg/m³;18.4;2024-01-29T22:00:00+01:00;Belgium
BE;Brussels-Capital Region;BETMEU1;50.895101, 4.392718;PM10;EEA Belgium;µg/m³;16.0;2024-01-29T21:00:00+01:00;Belgium
BE;Flanders;NET-Flanders;51.23619420030852, 4.38522368445472;PM10;EEA Belgium;µg/m³;21.4;2024-01-29T10:00:00+01:00;Belgium
CN;;重华小学;30.0249, 120.87519999999999;PM2.5;ChinaAQIData;µg/m³;38.0;2021-08-09T13:00:00+02:00;China
CN;;镇二中;30.049399999999995, 119.9464;PM10;ChinaAQIData;µg/m³;80.0;2021-08-09T13:00:00+02:00;China
CN;;阳东陶然;21.8749, 112.0125;CO;ChinaAQIData;µg/m³;800.0;2021-08-09T13:00:00+02:00;China
CN;;陵城艺术中心;37.3319, 116.5652;O3;ChinaAQIData;µg/m³;172.0;2021-08-09T13:00:00+02:00;China
CN;;青年创业园;24.8336, 102.8017;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;马村街道办;35.26409999999999, 113.3137;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;高新台子湾;32.1008, 112.1214;O3;ChinaAQIData;µg/m³;112.0;2021-08-09T13:00:00+02:00;China
CN;;鲅鱼圈市民活动中心;40.2278, 122.11390000000002;PM10;ChinaAQIData;µg/m³;18.0;2021-08-09T13:00:00+02:00;China
CN;;鼎湖凤凰;23.208300000000005, 112.56169999999999;PM10;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;龙泉中学南校;31.013799999999996, 112.1632;NO2;ChinaAQIData;µg/m³;3.0;2021-08-09T13:00:00+02:00;China
CN;;锦屏中学;36.63, 117.11709999999998;SO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;梅龙;24.2991, 116.12329999999999;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;石大公路;39.2069, 106.74919999999999;O3;ChinaAQIData;µg/m³;133.0;2021-08-09T13:00:00+02:00;China
CN;;环保监测大楼;38.24779999999999, 109.73360000000001;O3;ChinaAQIData;µg/m³;176.0;2021-08-09T13:00:00+02:00;China
CN;;槟榔水业(对照点);27.8064, 114.34079999999999;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;舟水桥;27.6506, 106.92309999999999;O3;ChinaAQIData;µg/m³;103.0;2021-08-09T13:00:00+02:00;China
CN;;舟水桥;27.6506, 106.92309999999999;PM10;ChinaAQIData;µg/m³;16.0;2021-08-09T13:00:00+02:00;China
CN;;睢阳区环保局;34.3948, 115.62930000000001;SO2;ChinaAQIData;µg/m³;5.0;2021-08-09T13:00:00+02:00;China
CN;;泰兴公司;36.2049, 117.7161;PM10;ChinaAQIData;µg/m³;79.0;2021-08-09T13:00:00+02:00;China
CN;;技术学院;36.22899999999999, 117.6795;O3;ChinaAQIData;µg/m³;211.0;2021-08-09T13:00:00+02:00;China
CN;;技术学院;36.22899999999999, 117.6795;CO;ChinaAQIData;µg/m³;1000.0;2021-08-09T13:00:00+02:00;China
CN;;污水处理厂;33.8399, 115.80719999999998;CO;ChinaAQIData;µg/m³;800.0;2021-08-09T13:00:00+02:00;China
CN;;市政府;34.77519999999999, 111.1922;O3;ChinaAQIData;µg/m³;135.0;2021-08-09T13:00:00+02:00;China
CN;;棉研所(对照点);36.062099999999994, 114.48389999999999;PM2.5;ChinaAQIData;µg/m³;31.0;2021-08-09T13:00:00+02:00;China
CN;;龙亭公园;34.8106, 114.3438;SO2;ChinaAQIData;µg/m³;3.0;2021-08-09T13:00:00+02:00;China
CN;;外国语学校;29.6994, 116.0254;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;外国语学校;29.6994, 116.0254;NO2;ChinaAQIData;µg/m³;18.0;2021-08-09T13:00:00+02:00;China
CN;;宿豫区政府;33.944700000000005, 118.3225;PM10;ChinaAQIData;µg/m³;29.0;2021-08-09T13:00:00+02:00;China
CN;;武陵区永安;29.028899999999997, 111.7153;NO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;消防缸窑路中队;39.6585, 118.2059;O3;ChinaAQIData;µg/m³;224.0;2021-08-09T13:00:00+02:00;China
CN;;消防缸窑路中队;39.6585, 118.2059;SO2;ChinaAQIData;µg/m³;1.0;2021-08-09T13:00:00+02:00;China
CN;;牟平检察院;37.4014, 121.5992;PM2.5;ChinaAQIData;µg/m³;30.0;2021-08-09T13:00:00+02:00;China
CN;;经开区;31.7748, 120.05219999999998;PM10;ChinaAQIData;µg/m³;64.0;2021-08-09T13:00:00+02:00;China
CN;;西四道;39.1488, 117.3876;NO2;ChinaAQIData;µg/m³;28.0;2021-08-09T13:00:00+02:00;China
CN;;规划局;33.73, 113.3025;NO2;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;济南四建;36.6819, 116.9814;PM10;ChinaAQIData;µg/m³;73.0;2021-08-08T10:00:00+02:00;China
CN;;新建矿广场;45.8222, 130.8781;NO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;浦口;32.0931, 118.6414;PM10;ChinaAQIData;µg/m³;61.0;2021-08-09T13:00:00+02:00;China
CN;;浦口;32.0931, 118.6414;CO;ChinaAQIData;µg/m³;200.0;2021-08-08T10:00:00+02:00;China
CN;;环保局;47.43110000000001, 128.5159;O3;ChinaAQIData;µg/m³;44.0;2021-08-09T13:00:00+02:00;China
CN;;第二水厂;37.36169999999999, 118.0018;CO;ChinaAQIData;µg/m³;1300.0;2021-08-09T13:00:00+02:00;China
CN;;莞城梨川;23.049399999999995, 113.7547;O3;ChinaAQIData;µg/m³;60.0;2021-08-09T13:00:00+02:00;China
CN;;白马寺 (对照点);35.546, 112.8453;O3;ChinaAQIData;µg/m³;165.0;2021-08-09T13:00:00+02:00;China
CN;;新监测站;28.2642, 117.05639999999998;O3;ChinaAQIData;µg/m³;151.0;2021-08-09T13:00:00+02:00;China
CN;;明达新区;41.0821, 123.022;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;昭山;27.9153, 113.0048;PM10;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;景洪市江南;22.001900000000003, 100.7939;PM10;ChinaAQIData;µg/m³;31.0;2021-08-09T13:00:00+02:00;China
CN;;曲江监测站;24.6863, 113.5971;SO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;朝阳厂;31.790500000000005, 116.4996;NO2;ChinaAQIData;µg/m³;21.0;2021-08-09T13:00:00+02:00;China
CN;;杨桥西路;26.076799999999995, 119.2648;SO2;ChinaAQIData;µg/m³;4.0;2021-08-09T13:00:00+02:00;China
CN;;林芝监测站;29.637599999999996, 94.36810000000001;PM2.5;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
